16827;;короче;КОРОТКИЙ;A comp - - plen - -;;;классе , но _короче_ , я увлекалась;е;ч;о;р;о;к;A;КОРОТКИЙ;A comp - - plen - -;Й
16828;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
16829;;я;Я;SPRO sg 1p - nom;;;но короче , _я_ увлекалась какое-то время;я;;;;;;SPRO;Я;SPRO sg 1p - nom;Я
16830;;увлекалась;УВЛЕКАТЬСЯ;V ipf praet sg indic f -;;;короче , я _увлекалась_ какое-то время ...;ь;с;а;л;а;к;V;УВЛЕКАТЬСЯ;V ipf praet sg indic f -;Я
16831;;какое-то;КАКОЙ-ТО;APRO - nom sg plen n inan;;;, я увлекалась _какое-то_ время ... значит;о;т;-;е;о;к;APRO;КАКОЙ-ТО;A - acc sg plen n inan;О
16832;;время;ВРЕМЯ;S n inan acc sg;;;я увлекалась какое-то _время_ ... значит была;я;м;е;р;в;;S;ВРЕМЯ;S n inan acc sg;Я
16833;;...;...;PUNCT;;;;;;;;;;PUNCT;;;
16834;;значит;ЗНАЧИТ;ADV -;;;какое-то время ... _значит_ была такая серия;т;и;ч;а;н;з;ADV;ЗНАЧИТ;ADV -;Т
16835;;была;БЫТЬ;V ipf praet sg indic f -;;;время ... значит _была_ такая серия книг;а;л;ы;б;;;V;БЫТЬ;V ipf praet sg indic f -;Ь
16836;;такая;ТАКОЙ;APRO - nom sg plen f -;;;... значит была _такая_ серия книг -;я;а;к;а;т;;APRO;ТАКОЙ;A - nom sg plen f -;Й
16837;;серия;СЕРИЯ;S f inan nom sg;;;"значит была такая _серия_ книг - """;я;и;р;е;с;;S;СЕРИЯ;S f inan nom sg;Я
16838;;книг;КНИГА;S f inan gen pl;;;"была такая серия _книг_ - "" Коты";г;и;н;к;;;S;КНИГА;S f inan gen pl;А
16839;;-;-;PUNCT;;;;;;;;;;PUNCT;;;
16840;;"""";"""";PUNCT;;;;;;;;;;PUNCT;;;
16841;;Коты;КОТ;S m anim nom pl;;;"книг - "" _Коты_ - воители """;ы;т;о;к;;;S;КОТ;S m anim gen sg;Т
16842;;-;-;PUNCT;;;;;;;;;;PUNCT;;;
16843;;воители;ВОИТЕЛЬ;S m anim nom pl;;;""" Коты - _воители_ "" . ";и;л;е;т;и;о;S;ВОИТЕЛЬ;S m anim nom pl;Ь
16844;;"""";"""";PUNCT;;;;;;;;;;PUNCT;;;
16845;;.;.;PUNCT;;;;;;;;;;PUNCT;;;
16846;;;;;;;;;;;;;;;;;
16847;# sent = 1250;;;;;;;;;;;;;;;;
16848;;Да;ДА;PART;;;.   _Да_ ?  ;а;д;;;;;PART;ДА;PART;А
16849;;?;?;PUNCT;;;;;;;;;;PUNCT;;;
16850;;;;;;;;;;;;;;;;;
16851;# sent = 1251;;;;;;;;;;;;;;;;
16852;;Ты;ТЫ;SPRO sg 2p - nom;;;?   _Ты_ знаешь ? ;ы;т;;;;;SPRO;ТЫ;SPRO sg 2p - nom;Ы
16853;;знаешь;ЗНАТЬ;V ipf praes sg indic - 2p;;;  Ты _знаешь_ ?  ;ь;ш;е;а;н;з;V;ЗНАТЬ;V ipf praes sg indic - 2p;Ь
16854;;?;?;PUNCT;;;;;;;;;;PUNCT;;;
16855;;;;;;;;;;;;;;;;;
16856;# sent = 1252;;;;;;;;;;;;;;;;
16857;# speaker = М;;;;;;;;;;;;;;;;
16858;# sent = 1253;;;;;;;;;;;;;;;;
16859;;ааа;ААА;INTJ;;;   _ааа_ Вот это ,;а;а;а;;;;INTJ;ААА;S m inan nonflex -;А
16860;;Вот;ВОТ;PART;;;  ааа _Вот_ это , ну;т;о;в;;;;PART;ВОТ;PART;Т
16861;;это;ЭТО;SPRO n - nom sg;;; ааа Вот _это_ , ну я;о;т;э;;;;SPRO;ЭТО;S n - nom sg;О
16862;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
16863;;ну;НУ;PART;;;Вот это , _ну_ я любила просто;у;н;;;;;PART;НУ;PART;У
16864;;я;Я;SPRO sg 1p - nom;;;это , ну _я_ любила просто кошек;я;;;;;;SPRO;Я;SPRO sg 1p - nom;Я
16865;;любила;ЛЮБИТЬ;V ipf praet sg indic f -;;;, ну я _любила_ просто кошек ,;а;л;и;б;ю;л;V;ЛЮБИТЬ;V ipf praet sg indic f -;Ь
16866;;просто;ПРОСТО;PART;;;ну я любила _просто_ кошек , я;о;т;с;о;р;п;PART;ПРОСТО;PART;О
16867;;кошек;КОШКА;S f anim acc pl;;;я любила просто _кошек_ , я и;к;е;ш;о;к;;S;КОШКА;S f anim acc pl;А
16868;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
16869;;я;Я;SPRO sg 1p - nom;;;просто кошек , _я_ и сейчас люблю;я;;;;;;SPRO;Я;SPRO sg 1p - nom;Я
16870;;и;И;CONJ;;;кошек , я _и_ сейчас люблю кошек;и;;;;;;CONJ;И;CONJ;И
16871;;сейчас;СЕЙЧАС;ADV -;;;, я и _сейчас_ люблю кошек иии;с;а;ч;й;е;с;ADV;СЕЙЧАС;ADV -;С
16872;;люблю;ЛЮБИТЬ;V ipf praes sg indic - 1p;;;я и сейчас _люблю_ кошек иии тогда;ю;л;б;ю;л;;V;ЛЮБИТЬ;V ipf praes sg indic - 1p;Ь
16873;;кошек;КОШКА;S f anim acc pl;;;и сейчас люблю _кошек_ иии тогда я;к;е;ш;о;к;;S;КОШКА;S f anim acc pl;А
16874;;иии;И;CONJ;distort;;сейчас люблю кошек _иии_ тогда я типо;и;и;и;;;;CONJ;ИИИ;S m inan gen sg;И
16875;;тогда;ТОГДА;ADV -;;;"люблю кошек иии _тогда_ я типо """;а;д;г;о;т;;ADV;ТОГДА;ADV -;А
16876;;я;Я;SPRO sg 1p - nom;;;"кошек иии тогда _я_ типо "" O";я;;;;;;SPRO;Я;SPRO sg 1p - nom;Я
16877;;типо;ТИПО;PART;;;"иии тогда я _типо_ "" O !";о;п;и;т;;;PART;ТИПО;PART;О
16878;;"""";"""";PUNCT;;;;;;;;;;PUNCT;;;
16879;;O;O;NONLEX;;;"я типо "" _O_ !  ";o;;;;;;NONLEX;O;NONLEX;O
16880;;!;!;PUNCT;;;;;;;;;;PUNCT;;;
16881;;;;;;;;;;;;;;;;;
16882;# sent = 1254;;;;;;;;;;;;;;;;
16883;;Книга;КНИГА;S f inan nom sg;;;!   _Книга_ !  ;а;г;и;н;к;;S;КНИГА;S f inan nom sg;А
16884;;!;!;PUNCT;;;;;;;;;;PUNCT;;;
16885;;;;;;;;;;;;;;;;;
16886;# sent = 1255;;;;;;;;;;;;;;;;
16887;;О;О;INTJ;;;!   _О_ !  ;о;;;;;;INTJ;О;INTJ;О
16888;;!;!;PUNCT;;;;;;;;;;PUNCT;;;
16889;;;;;;;;;;;;;;;;;
16890;# sent = 1256;;;;;;;;;;;;;;;;
16891;;Про;ПРО;PR;;;!   _Про_ кошек , которые;о;р;п;;;;PR;ПРО;PR;О
16892;;кошек;КОШКА;S f anim acc pl;;;  Про _кошек_ , которые !;к;е;ш;о;к;;S;КОШКА;S f anim gen pl;А
16893;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
16894;;которые;КОТОРЫЙ;APRO - nom pl plen - -;;;Про кошек , _которые_ !  ;е;ы;р;о;т;о;APRO;КОТОРЫЙ;A - nom pl plen - -;Й
16895;;!;!;PUNCT;;;;;;;;;;PUNCT;;;
16896;;;;;;;;;;;;;;;;;
16897;# sent = 1257;;;;;;;;;;;;;;;;
16898;;А;А;PART;;;!   _А_ !  ;а;;;;;;PART;А;PART;А
16899;;!;!;PUNCT;;;;;;;;;;PUNCT;;;
16900;;;;;;;;;;;;;;;;;
16901;# sent = 1258;;;;;;;;;;;;;;;;
16902;;Воители;ВОИТЕЛЬ;S m anim nom pl;;;!   _Воители_ ! и вот;и;л;е;т;и;о;S;ВОИТЕЛЬ;S m anim nom pl;Ь
16903;;!;!;PUNCT;;;;;;;;;;PUNCT;;;
16904;;и;И;CONJ;;; Воители ! _и_ вот  ;и;;;;;;CONJ;И;CONJ;И
16905;;вот;ВОТ;PART;;;Воители ! и _вот_   ;т;о;в;;;;PART;ВОТ;PART;Т
16906;;;;;;;;;;;;;;;;;
16907;# sent = 1259;;;;;;;;;;;;;;;;
16908;# speaker = М;;;;;;;;;;;;;;;;
16909;# sent = 1260;;;;;;;;;;;;;;;;
16910;;И;И;CONJ;;;   _И_ я даже зарегестрировалась;и;;;;;;CONJ;И;CONJ;И
16911;;я;Я;SPRO sg 1p - nom;;;  И _я_ даже зарегестрировалась ...;я;;;;;;SPRO;Я;SPRO sg 1p - nom;Я
16912;;даже;ДАЖЕ;PART;;; И я _даже_ зарегестрировалась ... есть;е;ж;а;д;;;PART;ДАЖЕ;PART;Е
16913;;зарегестрировалась;ЗАРЕГЕСТРИРОВАТЬСЯ;V ipf praet sg indic f -;;;И я даже _зарегестрировалась_ ... есть сайт;ь;с;а;л;а;в;V;ЗАРЕГЕСТРИРОВАТЬСЯ;V ipf praet sg indic f -;Я
16914;;...;...;PUNCT;;;;;;;;;;PUNCT;;;
16915;;есть;БЫТЬ;V ipf praes sg indic - 3p;;;даже зарегестрировалась ... _есть_ сайт вот эти;ь;т;с;е;;;V;БЫТЬ;V ipf praes sg indic - 3p;Ь
16916;;сайт;САЙТ;S m inan nom sg;;;зарегестрировалась ... есть _сайт_ вот эти как раз;т;й;а;с;;;S;САЙТ;S m inan acc sg;Т
16917;;вот;ВОТ;PART;;;... есть сайт _вот_ эти как раз с;т;о;в;;;;PART;ВОТ;PART;Т
16918;;эти;ЭТОТ;APRO - nom pl plen - -;;;есть сайт вот _эти_ как раз с ролевыми;и;т;э;;;;APRO;ЭТОТ;A - nom pl plen - -;Т
16919;;как раз;как раз;ADV -;;;сайт вот эти _как раз_ с ролевыми вот;з;а;р; ;к;а;ADV;как раз;ADV -;з
16920;;с;С;PR;;;вот эти как раз _с_ ролевыми вот этими;с;;;;;;PR;С;PR;С
16921;;ролевыми;РОЛЕВОЙ;A - ins pl plen - -;;;эти как раз с _ролевыми_ вот этими играми;и;м;ы;в;е;л;A;РОЛЕВОЙ;A - ins pl plen - -;Й
16922;;вот;ВОТ;PART;;;как раз с ролевыми _вот_ этими играми ,;т;о;в;;;;PART;ВОТ;PART;Т
16923;;этими;ЭТОТ;APRO - ins pl plen - -;;;с ролевыми вот _этими_ играми , иии;и;м;и;т;э;;APRO;ЭТОТ;A - ins pl plen - -;Т
16924;;играми;ИГРА;S f inan ins pl;;;ролевыми вот этими _играми_ , иии вот;и;м;а;р;г;и;S;ИГРА;S f inan ins pl;А
16925;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
16926;;иии;И;CONJ;distort;;этими играми , _иии_ вот , я;и;и;и;;;;CONJ;ИИИ;S m inan gen sg;И
16927;;вот;ВОТ;PART;;;играми , иии _вот_ , я там;т;о;в;;;;PART;ВОТ;PART;Т
16928;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
16929;;я;Я;SPRO sg 1p - nom;;;иии вот , _я_ там зарегистрировалась ,;я;;;;;;SPRO;Я;SPRO sg 1p - nom;Я
16930;;там;ТАМ;ADV -;;;вот , я _там_ зарегистрировалась , там;м;а;т;;;;ADV;ТАМ;ADV -;М
16931;;зарегистрировалась;ЗАРЕГИСТРИРОВАТЬСЯ;V pf praet sg indic f -;;;, я там _зарегистрировалась_ , там нужно;ь;с;а;л;а;в;V;ЗАРЕГИСТРИРОВАТЬСЯ;V pf praet sg indic f -;Я
16932;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
16933;;там;ТАМ;ADV -;;;там зарегистрировалась , _там_ нужно было анкету;м;а;т;;;;ADV;ТАМ;ADV -;М
16934;;нужно;НУЖНО;PRAEDIC;;;зарегистрировалась , там _нужно_ было анкету заполнить;о;н;ж;у;н;;PRAEDIC;НУЖНО;ADV -;О
16935;;было;БЫТЬ;V ipf praet sg indic n -;;;, там нужно _было_ анкету заполнить ;о;л;ы;б;;;V;БЫТЬ;V ipf praet sg indic n -;Ь
16936;;анкету;АНКЕТА;S f inan acc sg;;;там нужно было _анкету_ заполнить  ;у;т;е;к;н;а;S;АНКЕТА;S f inan acc sg;А
16937;;заполнить;ЗАПОЛНИТЬ;V pf - - inf - -;;;нужно было анкету _заполнить_   ;ь;т;и;н;л;о;V;ЗАПОЛНИТЬ;V pf - - inf - -;Ь
16938;;;;;;;;;;;;;;;;;
16939;# sent = 1261;;;;;;;;;;;;;;;;
16940;# speaker = М;;;;;;;;;;;;;;;;
16941;# sent = 1262;;;;;;;;;;;;;;;;
16942;;Там;ТАМ;ADV -;;;   _Там_ очень подробно надо;м;а;т;;;;ADV;ТАМ;ADV -;М
16943;;очень;ОЧЕНЬ;ADV -;;;  Там _очень_ подробно надо было;ь;н;е;ч;о;;ADV;ОЧЕНЬ;ADV -;Ь
16944;;подробно;ПОДРОБНО;ADV -;;; Там очень _подробно_ надо было описать;о;н;б;о;р;д;ADV;ПОДРОБНО;ADV -;О
16945;;надо;НАДО;PRAEDIC;;;Там очень подробно _надо_ было описать себя;о;д;а;н;;;PRAEDIC;НАДО;ADV -;О
16946;;было;БЫТЬ;V ipf praet sg indic n -;;;очень подробно надо _было_ описать себя ,;о;л;ы;б;;;V;БЫТЬ;V ipf praet sg indic n -;Ь
16947;;описать;ОПИСАТЬ;V pf - - inf - -;;;подробно надо было _описать_ себя , там;ь;т;а;с;и;п;V;ОПИСАТЬ;V pf - - inf - -;Ь
16948;;себя;СЕБЯ;SPRO - - - acc;;;надо было описать _себя_ , там какой;я;б;е;с;;;SPRO;СЕБЯ;SPRO - - - acc;Я
16949;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
16950;;там;ТАМ;ADV -;;;описать себя , _там_ какой ты кот;м;а;т;;;;ADV;ТАМ;ADV -;М
16951;;какой;КАКОЙ;APRO - nom sg plen m -;;;себя , там _какой_ ты кот ,;й;о;к;а;к;;APRO;КАКОЙ;A - nom sg plen m -;Й
16952;;ты;ТЫ;SPRO sg 2p - nom;;;, там какой _ты_ кот , как;ы;т;;;;;SPRO;ТЫ;SPRO sg 2p - nom;Ы
16953;;кот;КОТ;S m anim nom sg;;;там какой ты _кот_ , как ты;т;о;к;;;;S;КОТ;S m anim nom sg;Т
16954;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
16955;;как;КАК;CONJ;;;ты кот , _как_ ты выглядишь ;к;а;к;;;;CONJ;КАК;CONJ;К
16956;;ты;ТЫ;SPRO sg 2p - nom;;;кот , как _ты_ выглядишь  ;ы;т;;;;;SPRO;ТЫ;SPRO sg 2p - nom;Ы
16957;;выглядишь;ВЫГЛЯДЕТЬ;V ipf praes sg indic - 2p;;;, как ты _выглядишь_   ;ь;ш;и;д;я;л;V;ВЫГЛЯДЕТЬ;V ipf praes sg indic - 2p;Ь
16958;;;;;;;;;;;;;;;;;
16959;# sent = 1263;;;;;;;;;;;;;;;;
16960;# speaker = М;;;;;;;;;;;;;;;;
16961;# sent = 1264;;;;;;;;;;;;;;;;
16962;;У;У;PR;;;   _У_ меня в общем;у;;;;;;PR;У;PR;У
16963;;меня;Я;SPRO sg 1p - gen;;;  У _меня_ в общем была;я;н;е;м;;;SPRO;Я;SPRO sg 1p - acc;Я
16964;;в;В;PR;;; У меня _в_ общем была книга;в;;;;;;PR;В;PR;В
16965;;общем;ОБЩИЙ;A - loc sg plen m -;;;У меня в _общем_ была книга такая;м;е;щ;б;о;;A;ОБЩИЙ;A - loc sg plen m -;Й
16966;;была;БЫТЬ;V ipf praet sg indic f -;;;меня в общем _была_ книга такая про;а;л;ы;б;;;V;БЫТЬ;V ipf praet sg indic f -;Ь
16967;;книга;КНИГА;S f inan nom sg;;;в общем была _книга_ такая про кошек;а;г;и;н;к;;S;КНИГА;S f inan nom sg;А
16968;;такая;ТАКОЙ;APRO - nom sg plen f -;;;общем была книга _такая_ про кошек ,;я;а;к;а;т;;APRO;ТАКОЙ;A - nom sg plen f -;Й
16969;;про;ПРО;PR;;;была книга такая _про_ кошек , ;о;р;п;;;;PR;ПРО;PR;О
16970;;кошек;КОШКА;S f anim acc pl;;;книга такая про _кошек_ ,  чо-то;к;е;ш;о;к;;S;КОШКА;S f anim gen pl;А
16971;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
16972;"<distinct form=""";;;;;;;;;;;;;;;;
16973;<dist>;чо-то;;;;;;;;;;;;;;;
16974;""">";;;;;;;;;;;;;;;;
16975;;что-то;ЧТО-ТО;SPRO n inan acc sg;;; чо-то  _что-то_  по уходу;о;т;-;о;т;ч;SPRO;ЧТО-ТО;S n - acc sg;О
16976;</distinct>;;;;;;;;;;;;;;;;
16977;;по;ПО;PR;;; что-то  _по_ уходу там ,;о;п;;;;;PR;ПО;PR;О
16978;;уходу;УХОД;S m inan dat sg;;;что-то  по _уходу_ там , еще;у;д;о;х;у;;S;УХОД;S m inan dat sg;Д
16979;;там;ТАМ;ADV -;;; по уходу _там_ , еще какие-то;м;а;т;;;;ADV;ТАМ;ADV -;М
16980;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
16981;;еще;ЕЩЕ;ADV -;;;уходу там , _еще_ какие-то сведения в;е;щ;е;;;;ADV;ЕЩЕ;ADV -;Е
16982;;какие-то;КАКОЙ-ТО;APRO - nom pl plen - -;;;там , еще _какие-то_ сведения в целом;о;т;-;е;и;к;APRO;КАКОЙ-ТО;A - nom pl plen - -;О
16983;;сведения;СВЕДЕНИЕ;S n inan nom pl;;;, еще какие-то _сведения_ в целом научные;я;и;н;е;д;е;S;СВЕДЕНИЕ;S n inan nom pl;Е
16984;;в;В;PR;;;еще какие-то сведения _в_ целом научные ,;в;;;;;;PR;В;PR;В
16985;;целом;ЦЕЛЫЙ;A - loc sg plen m -;;;какие-то сведения в _целом_ научные , такая;м;о;л;е;ц;;S;ЦЕЛОЕ;S n inan loc sg;Й
16986;;научные;НАУЧНЫЙ;A - nom pl plen - inan;;;сведения в целом _научные_ , такая сборная;е;ы;н;ч;у;а;A;НАУЧНЫЙ;A - acc pl plen - inan;Й
16987;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
16988;;такая;ТАКОЙ;APRO - nom sg plen f -;;;целом научные , _такая_ сборная солянка ,;я;а;к;а;т;;APRO;ТАКОЙ;A - nom sg plen f -;Й
16989;;сборная;СБОРНЫЙ;A - nom sg plen f -;;;научные , такая _сборная_ солянка , в;я;а;н;р;о;б;A;СБОРНАЯ;S f inan nom sg;Й
16990;;солянка;СОЛЯНКА;S f inan nom sg;;;, такая сборная _солянка_ , в общем;а;к;н;я;л;о;S;СОЛЯНКА;S f inan nom sg;А
16991;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
16992;;в;В;PR;;;сборная солянка , _в_ общем для владельцев;в;;;;;;PR;В;PR;В
16993;;общем;ОБЩИЙ;A - loc sg plen m -;;;солянка , в _общем_ для владельцев кошек;м;е;щ;б;о;;A;ОБЩИЙ;A - loc sg plen m -;Й
16994;;для;ДЛЯ;PR;;;, в общем _для_ владельцев кошек ;я;л;д;;;;PR;ДЛЯ;PR;Я
16995;;владельцев;ВЛАДЕЛЕЦ;S m anim gen pl;;;в общем для _владельцев_ кошек  ;в;е;ц;ь;л;е;S;ВЛАДЕЛЕЦ;S m anim gen pl;Ц
16996;;кошек;КОШКА;S f anim gen pl;;;общем для владельцев _кошек_   ;к;е;ш;о;к;;S;КОШКА;S f anim acc pl;А
16997;;;;;;;;;;;;;;;;;
16998;# sent = 1265;;;;;;;;;;;;;;;;
16999;# speaker = М;;;;;;;;;;;;;;;;
17000;# sent = 1266;;;;;;;;;;;;;;;;
17001;;иии;И;CONJ;distort;;   _иии_ я взяла оттуда;и;и;и;;;;CONJ;ИИИ;S f anim nom sg;И
17002;;я;Я;SPRO sg 1p - nom;;;  иии _я_ взяла оттуда какие-то;я;;;;;;SPRO;Я;SPRO sg 1p - nom;Я
17003;;взяла;ВЗЯТЬ;V pf praet sg indic f -;;; иии я _взяла_ оттуда какие-то такие;а;л;я;з;в;;V;ВЗЯТЬ;V pf praet sg indic f -;Ь
17004;;оттуда;ОТТУДА;ADV -;;;иии я взяла _оттуда_ какие-то такие термины;а;д;у;т;т;о;ADV;ОТТУДА;ADV -;А
17005;;какие-то;КАКОЙ-ТО;APRO - nom pl plen - -;;;я взяла оттуда _какие-то_ такие термины для;о;т;-;е;и;к;APRO;КАКОЙ-ТО;A - nom pl plen - -;О
17006;;такие;ТАКОЙ;APRO - nom pl plen - -;;;взяла оттуда какие-то _такие_ термины для там;е;и;к;а;т;;APRO;ТАКОЙ;A - nom pl plen - -;Й
17007;;термины;ТЕРМИН;S m inan nom pl;;;оттуда какие-то такие _термины_ для там названия;ы;н;и;м;р;е;S;ТЕРМИН;S m inan nom pl;Н
17008;;для;ДЛЯ;PR;;;какие-то такие термины _для_ там названия окраса;я;л;д;;;;PR;ДЛЯ;PR;Я
17009;;там;ТАМ;PART;;;такие термины для _там_ названия окраса ,;м;а;т;;;;PART;ТАМ;PART;М
17010;;названия;НАЗВАНИЕ;S n inan gen sg;;;термины для там _названия_ окраса , и;я;и;н;а;в;з;S;НАЗВАНИЕ;S n inan gen sg;Е
17011;;окраса;ОКРАС;S m inan gen sg;;;для там названия _окраса_ , и мне;а;с;а;р;к;о;S;ОКРАС;S m inan gen sg;С
17012;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
17013;;и;И;CONJ;;;названия окраса , _и_ мне модератор потом;и;;;;;;CONJ;И;CONJ;И
17014;;мне;Я;SPRO sg 1p - dat;;;окраса , и _мне_ модератор потом писал;е;н;м;;;;SPRO;Я;SPRO sg 1p - dat;Я
17015;;модератор;МОДЕРАТОР;S m inan nom sg;;;, и мне _модератор_ потом писал типо;р;о;т;а;р;е;S;МОДЕРАТОР;S m inan nom sg;Р
17016;;потом;ПОТОМ;ADV -;;;и мне модератор _потом_ писал типо ,;м;о;т;о;п;;ADV;ПОТОМ;ADV -;М
17017;;писал;ПИСАТЬ;V ipf praet sg indic m -;;;мне модератор потом _писал_ типо , ;л;а;с;и;п;;V;ПИСАТЬ;V ipf praet sg indic m -;Ь
17018;;типо;ТИПО;PART;;;модератор потом писал _типо_ ,  чё;о;п;и;т;;;PART;ТИПО;PART;О
17019;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
17020;"<distinct form=""";;;;;;;;;;;;;;;;
17021;<dist>;чё;;;;;;;;;;;;;;;
17022;""">";;;;;;;;;;;;;;;;
17023;;что;ЧТО;ADV -;;; чё  _что_  это значит;о;т;ч;;;;ADV;ЧТО;ADV -;О
17024;</distinct>;;;;;;;;;;;;;;;;
17025;;это;ЭТО;SPRO n - nom sg;;; что  _это_ значит , ;о;т;э;;;;SPRO;ЭТО;S n - nom sg;О
17026;;значит;ЗНАЧИТЬ;V ipf praes sg indic - 3p;;;что  это _значит_ ,  чё;т;и;ч;а;н;з;V;ЗНАЧИТЬ;V ipf praes sg indic - 3p;Ь
17027;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
17028;"<distinct form=""";;;;;;;;;;;;;;;;
17029;<dist>;чё;;;;;;;;;;;;;;;
17030;""">";;;;;;;;;;;;;;;;
17031;;что;ЧТО;ADV -;;; чё  _что_  это такое;о;т;ч;;;;ADV;ЧТО;ADV -;О
17032;</distinct>;;;;;;;;;;;;;;;;
17033;;это;ЭТО;SPRO n - nom sg;;; что  _это_ такое , почему;о;т;э;;;;SPRO;ЭТО;S n - nom sg;О
17034;;такое;ТАКОЙ;APRO - nom sg plen n -;;;что  это _такое_ , почему так;е;о;к;а;т;;APRO;ТАКОЙ;A - nom sg plen n -;Й
17035;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
17036;;почему;ПОЧЕМУ;ADV -;;;это такое , _почему_ так сложно ;у;м;е;ч;о;п;ADV;ПОЧЕМУ;ADV -;У
17037;;так;ТАК;ADV -;;;такое , почему _так_ сложно  ;к;а;т;;;;ADV;ТАК;ADV -;К
17038;;сложно;СЛОЖНО;PRAEDIC ;;;, почему так _сложно_   ;о;н;ж;о;л;с;A;СЛОЖНЫЙ;A - - sg brev n -;О
17039;;;;;;;;;;;;;;;;;
17040;# sent = 1267;;;;;;;;;;;;;;;;
17041;# speaker = М;;;;;;;;;;;;;;;;
17042;# sent = 1268;;;;;;;;;;;;;;;;
17043;;Вот;ВОТ;PART;;;   _Вот_ я зарегистрировалась ,;т;о;в;;;;PART;ВОТ;PART;Т
17044;;я;Я;SPRO sg 1p - nom;;;  Вот _я_ зарегистрировалась , и;я;;;;;;SPRO;Я;SPRO sg 1p - nom;Я
17045;;зарегистрировалась;ЗАРЕГИСТРИРОВАТЬСЯ;V pf praet sg indic f -;;; Вот я _зарегистрировалась_ , и я;ь;с;а;л;а;в;V;ЗАРЕГИСТРИРОВАТЬСЯ;V pf praet sg indic f -;Я
17046;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
17047;;и;И;CONJ;;;я зарегистрировалась , _и_ я была типо;и;;;;;;CONJ;И;CONJ;И
17048;;я;Я;SPRO sg 1p - nom;;;зарегистрировалась , и _я_ была типо вот;я;;;;;;SPRO;Я;SPRO sg 1p - nom;Я
17049;;была;БЫТЬ;V ipf praet sg indic f -;;;, и я _была_ типо вот кот;а;л;ы;б;;;V;БЫТЬ;V ipf praet sg indic f -;Ь
17050;;типо;ТИПО;PART;;;и я была _типо_ вот кот ,;о;п;и;т;;;PART;ТИПО;PART;О
17051;;вот;ВОТ;PART;;;я была типо _вот_ кот , рыжый;т;о;в;;;;PART;ВОТ;PART;Т
17052;;кот;КОТ;S m anim nom sg;;;была типо вот _кот_ , рыжый ,;т;о;к;;;;S;КОТ;S m anim nom sg;Т
17053;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
17054;;рыжый;РЫЖИЙ;A - nom sg plen m -;distort;;вот кот , _рыжый_ , и у;й;ы;ж;ы;р;;A;РЫЖЫЙ;NONLEX;Й
17055;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
17056;;и;И;CONJ;;;, рыжый , _и_ у меня был;и;;;;;;CONJ;И;CONJ;И
17057;;у;У;PR;;;рыжый , и _у_ меня был ...;у;;;;;;PR;У;PR;У
17058;;меня;Я;SPRO sg 1p - gen;;;, и у _меня_ был ... была;я;н;е;м;;;SPRO;Я;SPRO sg 1p - acc;Я
17059;;был;БЫТЬ;V ipf praet sg indic m -;;;и у меня _был_ ... была значит;л;ы;б;;;;V;БЫТЬ;V ipf praet sg indic m -;Ь
17060;;...;...;PUNCT;;;;;;;;;;PUNCT;;;
17061;;была;БЫТЬ;V ipf praet sg indic f -;;;меня был ... _была_ значит ученица ,;а;л;ы;б;;;V;БЫТЬ;V ipf praet sg indic f -;Ь
17062;;значит;ЗНАЧИТ;ADV -;;;был ... была _значит_ ученица , котенок;т;и;ч;а;н;з;ADV;ЗНАЧИТ;ADV -;Т
17063;;ученица;УЧЕНИЦА;S f anim nom sg;;;... была значит _ученица_ , котенок ,;а;ц;и;н;е;ч;S;УЧЕНИЦА;S f anim nom sg;А
17064;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
17065;;котенок;КОТЕНОК;S m anim nom sg;;;значит ученица , _котенок_ , и у;к;о;н;е;т;о;S;КОТЕНОК;S m anim nom sg;К
17066;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
17067;;и;И;CONJ;;;, котенок , _и_ у меня еще;и;;;;;;CONJ;И;CONJ;И
17068;;у;У;PR;;;котенок , и _у_ меня еще была;у;;;;;;PR;У;PR;У
17069;;меня;Я;SPRO sg 1p - gen;;;, и у _меня_ еще была жена;я;н;е;м;;;SPRO;Я;SPRO sg 1p - acc;Я
17070;;еще;ЕЩЕ;ADV -;;;и у меня _еще_ была жена ,;е;щ;е;;;;ADV;ЕЩЕ;ADV -;Е
